,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,816744826045599744,2017-01-04 20:35:15,['https://t.co/KrJrQ6yALA'],Les sociétés ferroviaires doivent gérer soigneusement les itinéraires pr le transport des marchandises dangereuses https://t.co/KrJrQ6yALA,Les ferroviaires doivent rer soigneusement les raires pr le transport des marchandises dangereuses https co KrJrQ6yALA,[],Environmental,3,0.0,fr,BSTCanada_tweeter
1,821102171781558272,2017-01-16 21:09:47,['https://t.co/pignjc477F'],Ns cherchons un(e) enquêteur(e) principal(e) régional(e) (Air) à Dartmouth (N-E). Date limite est ds 3 sem. Postulez https://t.co/pignjc477F,Ns cherchons un principal gional Air Dartmouth Date limite est ds sem Postulez https co pignjc477F,[],Environmental,2,0.0,en,BSTCanada_tweeter
2,823920881575534593,2017-01-24 15:50:20,['https://t.co/jS6mNsTN0K'],Nous communiquons de diverses façons les lacunes de sécurité relevées. Jetez un oeil à nos produits de sécurité: https://t.co/jS6mNsTN0K,Nous communiquons de diverses ons les lacunes de es Jetez un oeil nos produits de https co jS6mNsTN0K,[],Economical,1,0.0,fr,BSTCanada_tweeter
3,824317197900201985,2017-01-25 18:05:09,['https://t.co/w65yjySI4P'],Rapport sur une collision entre 2 trains près de Golden (C-B) en septembre 2015 est disponible https://t.co/w65yjySI4P,Rapport sur une collision entre trains de Golden en septembre 2015 est disponible https co w65yjySI4P,[],Environmental,1,0.3,fr,BSTCanada_tweeter
4,824317198294515718,2017-01-25 18:05:09,['https://t.co/nKSNeauAYL'],Lacunes concernant le respect des signaux ont mené à une collision entre 2 trains près de Golden (C-B) en sept 2015 https://t.co/nKSNeauAYL,Lacunes concernant le respect des signaux ont une collision entre trains de Golden en sept 2015 https co nKSNeauAYL,[],Environmental,1,0.3,fr,BSTCanada_tweeter
5,821762944170135552,2017-01-18 16:55:28,['https://t.co/J0nhD26PBx'],Bcp d'aéroports canadiens ne respectent pas les pratiques recommandées pr les aires de sécurité d'extrémité de piste https://t.co/J0nhD26PBx,Bcp roports canadiens ne respectent pas les pratiques es pr les aires de de piste https co J0nhD26PBx,[],Environmental,1,0.0,fr,BSTCanada_tweeter
6,818478025302048768,2017-01-09 15:22:22,['https://t.co/I27oSwfW5k'],Envoie une équipe à Sydney (Nouvelle-Écosse) suite à l’échouement du pétrolier ARCA 1 https://t.co/I27oSwfW5k,Envoie une quipe Sydney Nouvelle cosse suite chouement du trolier ARCA https co I27oSwfW5k,[],Social,1,0.0,fr,BSTCanada_tweeter
7,817035502578728960,2017-01-05 15:50:18,['https://t.co/4CAn7Kn674'],#JeudiRétro 1994: Un incendie à bord d'un navire mène le port de Belledune à élaborer un plan d'urgence portuaire https://t.co/4CAn7Kn674,tro 1994 Un incendie bord un navire ne le port de Belledune laborer un plan urgence portuaire https co 4CAn7Kn674,['#JeudiR'],Environmental,1,0.0,fr,BSTCanada_tweeter
8,819573468597460992,2017-01-12 15:55:16,['https://t.co/Jmy8ffmZ7t'],#JeudiRétro Collision d’un train de VIA avec un objet mène à la modification du cours d'initiation des contrôleurs https://t.co/Jmy8ffmZ7t,tro Collision un train de VIA avec un objet ne la modification du cours initiation des leurs https co Jmy8ffmZ7t,['#JeudiR'],Social,1,0.0,fr,BSTCanada_tweeter
9,821824914315509761,2017-01-18 21:01:42,['https://t.co/2yclAtAsm5'],Rec émise en 2013 exigeant mise en œuvre des méthodes de contrôle des trains à sécurité intrinsèque est tjs active https://t.co/2yclAtAsm5,Rec mise en 2013 exigeant mise en uvre des thodes de le des trains que est tjs active https co 2yclAtAsm5,[],Social,0,-0.13333333333333333,fr,BSTCanada_tweeter
10,821365456380502016,2017-01-17 14:35:59,['https://t.co/oNJZ4bg1Vp'],#Emploi Ns cherchons un(e) agent(e) des relations avec les médias à Gatineau. Date limite est ds 3 jours. Postulez! https://t.co/oNJZ4bg1Vp,Emploi Ns cherchons un agent des relations avec les dias Gatineau Date limite est ds jours Postulez https co oNJZ4bg1Vp,['#Emploi'],Environmental,0,0.0,fr,BSTCanada_tweeter
11,820012944457170946,2017-01-13 21:01:35,['https://t.co/w6WvheylBB'],"+ récentes #stats aéronautiques: 9 accidents devant être signalés en Nov 2016, même nombre qu’en Nov 2015 https://t.co/w6WvheylBB",centes stats ronautiques accidents devant en Nov 2016 nombre en Nov 2015 https co w6WvheylBB,['#stats'],Social,0,0.0,fr,BSTCanada_tweeter
12,819937540887166977,2017-01-13 16:01:58,['https://t.co/0Fz39LshPX'],Combien d’enquêtes ferroviaires sont actuellement en cours? Trouvez la réponse ici https://t.co/0Fz39LshPX,Combien ferroviaires sont actuellement en cours Trouvez la ponse ici https co 0Fz39LshPX,[],Environmental,0,0.0,fr,BSTCanada_tweeter
13,818921702906327040,2017-01-10 20:45:23,['https://t.co/MBY0IyZ9s4'],Nos enquêtes révèlent qu’une approche non stabilisée est la cause ou un facteur contributif de plusieurs accidents https://t.co/MBY0IyZ9s4,Nos lent une approche non est la cause ou un facteur contributif de plusieurs accidents https co MBY0IyZ9s4,[],Social,0,0.0,fr,BSTCanada_tweeter
14,819739477509865472,2017-01-13 02:54:56,['https://t.co/6AMd8O5h4Q'],Envoie une équipe sur les lieux d’un accident ferroviaire près d’Ashcroft (C-B) https://t.co/6AMd8O5h4Q,Envoie une quipe sur les lieux un accident ferroviaire Ashcroft https co 6AMd8O5h4Q,[],Environmental,0,0.0,fr,BSTCanada_tweeter
15,819285336396353539,2017-01-11 20:50:20,['https://t.co/nvw7iNXaYj'],Préoccupé par la sécurité des transports? Contactez #SECURITAS. Comment déclarer:  https://t.co/nvw7iNXaYj,par la des transports Contactez SECURITAS Comment clarer https co nvw7iNXaYj,['#SECURITAS'],Economical,0,0.0,fr,BSTCanada_tweeter
16,819209840631365633,2017-01-11 15:50:20,['https://t.co/75AjQ7GnKF'],"La sem dernière, notre bulletin trimestriel a été publié. Regardez ce que ns avons accompli au cours du 3e trimestre https://t.co/75AjQ7GnKF",La sem notre bulletin trimestriel Regardez ce que ns avons accompli au cours du 3e trimestre https co 75AjQ7GnKF,[],Social,0,0.0,fr,BSTCanada_tweeter
